"chat_id","company_name",cnpj,"Faixa Funcionários Grupo","Fone Ranking 1","Fone Ranking 2","Fone Ranking 3","Fone Ranking 4","Func Grupo Ordem","municipio_ajustado","Penetração Geral Municipio","razao_social",Segmento,"Tipo Cliente","date_sent",status
"1.746230737E9","TOTVS Curitiba",77783629000180,"20 a 49","4.2988404088E10","4.29910225E10","4.2991170081E10","4.2999229388E10",6,"PONTA GROSSA, PR","14%","SMAGON INDUSTRIA E COMERCIO DE COMPONENTES MECANICOS LTDA",MANUFATURA,Prospect,"2021-06-17 11:30:04.875134",SENT
"(empty)","TOTVS Curitiba",78047735000168,"20 a 49","4.232281865E9","4.232281313E9","4.232281851E9","4.23228186E9",6,"PONTA GROSSA, PR","14%","F. C. TELHAS - EIRELI",MANUFATURA,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",76912492000153,"50 a 99","4.63262459E9","4.63262271E9","4.632631226E9","4.632638501E9",5,"PALMAS, PR","5%","SERRARIAS CAMPOS DE PALMAS S/A",MANUFATURA,Prospect,"2021-05-13 16:30:32.875035",SENT
"(empty)","TOTVS Curitiba",82385220000145,"20 a 49","4.23236178E9","4.232361967E9","4.232277663E9","4.232278151E9",6,"PONTA GROSSA, PR","14%","VIDRACARIA TERUMA LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"1.746230737E9","TOTVS Curitiba",91005447000109,"20 a 49","4.230277266E9","4.232291054E9","4.130869917E9","(empty)",6,"PONTA GROSSA, PR","14%","SOCIDISCO PLASTICOS PARA AGRICULTURA LTDA",MANUFATURA,Prospect,"2021-06-17 16:30:04.587479",SENT
"1.565498301E9","TOTVS Curitiba",04021679000156,"50 a 99","4.3354671E9","4.3354685E9","(empty)","(empty)",5,"IBAITI, PR","8%","RODERICK S HUNTER EIRELI",MANUFATURA,Prospect,"2021-05-14 11:30:30.158051",SENT
"1.746230737E9","TOTVS Curitiba",79191706000138,"20 a 49","4.136561226E9","4.136563737E9","(empty)","(empty)",6,"COLOMBO, PR","14%","TRANSMOTIN TRANSPORTES RODOVIARIOS LTDA",LOGISTICA,Prospect,"2021-06-17 16:30:14.038197",SENT
"1.565498301E9","TOTVS Curitiba",21411283000134,"50 a 99","4.2352269E9","4.235237235E9","(empty)","(empty)",5,"UNIAO DA VITORIA, PR","8%","EVO PRODUTOS SUSTENTAVEIS LTDA",MANUFATURA,Prospect,"2021-05-14 11:30:35.830675",SENT
"1.746230737E9","TOTVS Curitiba",79456943000183,"20 a 49","4.136561421E9","4.136563242E9","4.136561352E9","4.136563372E9",6,"COLOMBO, PR","14%","DIAMANTE INDÚSTRIA E COMÉRCIO LTDA",MANUFATURA,Prospect,"2021-06-18 11:30:13.654138",SENT
"1.746230737E9","TOTVS Curitiba",80052657000131,"20 a 49","4.130556433E9","4.130556415E9","4.135622265E9","4.136636322E9",6,"COLOMBO, PR","14%","THERMOPLAST INDUSTRIAL DE PLASTICOS LTDA",MANUFATURA,Prospect,"2021-06-18 16:30:04.974502",SENT
"1.565498301E9","TOTVS Curitiba",09317970000190,"50 a 99","4.236244407E9","4.23624133E9","4.231414006E9","4.231414007E9",5,"GUARAPUAVA, PR","10%","CELTA MOVEIS EIRELI",MANUFATURA,Prospect,"2021-05-14 16:30:33.121356",SENT
"(empty)","TOTVS Curitiba",81423790000110,"20 a 49","4.232761122E9","4.232762993E9","(empty)","(empty)",6,"RESERVA, PR","17%","LATICINIOS RESERVA LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",81477812000124,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"ITAPERUCU, PR","17%","H W K MISTURAS MINERAIS LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",05522796000166,"50 a 99","4.131094346E9","4.135275482E9","4.138745E9","(empty)",5,"ALMIRANTE TAMANDARE, PR","11%","PARANAGRAN INDUSTRIA E COMERCIO DE FERTILIZANTES LTDA",MANUFATURA,Prospect,"2021-05-17 11:30:20.865765",SENT
"1.746230737E9","TOTVS Curitiba",35008795000169,"20 a 49","4.333780204E9","(empty)","(empty)","(empty)",6,"FAZENDA RIO GRANDE, PR","18%","SGT TRANSPORTES LTDA",LOGISTICA,Prospect,"2021-06-21 11:30:21.502234",SENT
"1.746230737E9","TOTVS Curitiba",14022858000161,"20 a 49","4.131623046E9","4.131623045E9","4.131623043E9","4.131623037E9",6,"CAMPINA GRANDE DO SUL, PR","18%","VELOZ LOGISTICA INTEGRADA S.A.",LOGISTICA,Prospect,"2021-06-21 11:30:26.116311",SENT
"1.565498301E9","TOTVS Curitiba",07137016000190,"50 a 99","4.232373151E9","4.232373303E9","4.232371885E9","4.232371337E9",5,"PIRAI DO SUL, PR","11%","SABOR ALTERNATIVO PRODUTOS NATURAIS LTDA",MANUFATURA,Prospect,"2021-05-17 11:30:26.469716",SENT
"1.746230737E9","TOTVS Curitiba",81402067000154,"20 a 49","4.133522327E9","2.122394331E9","4.132221124E9","(empty)",6,"CURITIBA, PR","19%","SELECTAS INVESTIMENTOS E COMERCIO DE MADEIRAS LTDA.",AGROINDUSTRIA,Prospect,"2021-06-21 16:30:24.630213",SENT
"1.565498301E9","TOTVS Curitiba",15217346000113,"50 a 99","4.232384513E9","(empty)","(empty)","(empty)",5,"PONTA GROSSA, PR","14%","REBOUCAS MANUTENCOES INDUSTRIAIS E FERROVIARIAS LTDA",MANUFATURA,Prospect,"2021-05-17 16:30:23.175445",SENT
"(empty)","TOTVS Curitiba",07145750000109,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","LEDER TRANSPORTES E LOCACOES DE VEICULOS EIRELI",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",07223593000102,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","EFILOG LOGISTICA E LOCACOES LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",07431286000109,"20 a 49","4.130844445E9","4.135564254E9","4.130849349E9","4.130849348E9",6,"CURITIBA, PR","19%","U.R.A TRANSPORTES EIRELI",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",07520164000199,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","IONG TRANSPORTES LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",07851865000100,"20 a 49","4.133280407E9","4.132751271E9","(empty)","(empty)",6,"CURITIBA, PR","19%","RODASA SERVICO DE COLETA, CARGA E DESCARGA LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"1.746230737E9","TOTVS Curitiba",08701110000192,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","DSRLOG - INTERNACIONAL LTDA",LOGISTICA,Prospect,"2021-06-22 11:30:05.292544",SENT
"(empty)","TOTVS Curitiba",09638745000155,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","P.A.T.T TRANSPORTES LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"1.746230737E9","TOTVS Curitiba",10335328000112,"20 a 49","4.130770622E9","4.3315438E9","4.331546277E9","4.1320872E9",6,"CURITIBA, PR","19%","NOSTRA VIA LOGISTICA E TRANSPORTES LTDA",LOGISTICA,Prospect,"2021-06-22 11:30:10.197586",SENT
"1.565498301E9","TOTVS Curitiba",33724423000103,"50 a 99","(empty)","(empty)","(empty)","(empty)",5,"TIJUCAS DO SUL, PR","14%","PREBMOL - PREFABRICADOS LTDA",MANUFATURA,Prospect,"2021-05-18 16:30:31.413617",SENT
"(empty)","TOTVS Curitiba",13261046000106,"20 a 49","5.533336318E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","BOM LOGISTICA E DISTRIBUICAO LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",14574799000134,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","TRANSMAZILI TRANSPORTE DE CARGAS E LOGISTICA LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"1.746230737E9","TOTVS Curitiba",18542151000137,"20 a 49","4.130922534E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","RODOXISTO TRANSPORTES LTDA",LOGISTICA,Prospect,"2021-06-22 11:30:14.784424",SENT
"1.746230737E9","TOTVS Curitiba",19339223000106,"20 a 49","4.135124012E9","4.1351241E9","(empty)","(empty)",6,"CURITIBA, PR","19%","LOGNA TRANSPORTE E LOGISTICA LTDA",LOGISTICA,Prospect,"2021-06-22 16:30:04.956254",SENT
"1.746230737E9","TOTVS Curitiba",20168550000121,"20 a 49","4.132659712E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","HIGH LOG TRANSPORTES LTDA",LOGISTICA,Prospect,"2021-06-22 16:30:09.770083",SENT
"(empty)","TOTVS Curitiba",21592426000151,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","L A TRANSPORTE GLOBAL LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",23811561000176,"20 a 49","4.131567373E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","ELAINE SMOLKA VS EXPRESS ENTREGA RAPIDA",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",72273931000174,"20 a 49","2.7998122729E10","5.5981292647E10","1.144571157E9","(empty)",6,"CURITIBA, PR","19%","GIGALOG TRANSPORTES E LOGISTICA EIRELI",LOGISTICA,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",75124420000189,"50 a 99","4.13522411E9","(empty)","(empty)","(empty)",5,"CAMPINA GRANDE DO SUL, PR","18%","TIP TOP ALIMENTOS LTDA",MANUFATURA,Prospect,"2021-05-19 11:30:26.957910",SENT
"1.746230737E9","TOTVS Curitiba",79179545000167,"20 a 49","4.132335999E9","4.136798581E9","4.136798586E9","(empty)",6,"CURITIBA, PR","19%","RESIBRIL TRANSPORTES S/A",LOGISTICA,Prospect,"2021-06-23 11:30:04.935281",SENT
"1.746230737E9","TOTVS Curitiba",79608527000153,"20 a 49","4.133630203E9","4.131211431E9","(empty)","(empty)",6,"CURITIBA, PR","19%","JACAREZINHO EMPRESA DE ARMAZENS GERAIS LTDA",LOGISTICA,Prospect,"2021-06-23 11:30:09.691813",SENT
"1.565498301E9","TOTVS Curitiba",04869169000133,"50 a 99","8.233241329E9","8.233243324E9","(empty)","(empty)",5,"CURITIBA, PR","19%","FERTIAL-FERTILIZANTES DE ALAGOAS LTDA",MANUFATURA,Prospect,"2021-05-19 16:30:15.402800",SENT
"1.746230737E9","TOTVS Curitiba",81437048000163,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","T.B.TRANSPORTADORA DE BETUMES LTDA",LOGISTICA,Prospect,"2021-06-23 11:30:14.379336",SENT
"1.565498301E9","TOTVS Curitiba",07938461000159,"50 a 99","(empty)","(empty)","(empty)","(empty)",5,"CURITIBA, PR","19%","FERTINOR FERTILIZANTES LTDA",MANUFATURA,Prospect,"2021-05-20 11:30:20.403652",SENT
"1.565498301E9","TOTVS Curitiba",08584497000144,"50 a 99","4.13040535E9","4.130750002E9","4.130461717E9","4.130461711E9",5,"CURITIBA, PR","19%","SULGLASS - INDUSTRIA E COMERCIO DE VIDROS LTDA",MANUFATURA,Prospect,"2021-05-20 11:30:23.292845",SENT
"1.565498301E9","TOTVS Curitiba",08882405000102,"50 a 99","4.130181615E9","4.130182895E9","4.130829206E9","4.130291036E9",5,"CURITIBA, PR","19%","QUICK BURGUER ALIMENTOS LTDA",MANUFATURA,Prospect,"2021-05-20 11:30:26.140258",SENT
"1.746230737E9","TOTVS Curitiba",77753804000196,"20 a 49","4.121097092E9","4.121097039E9","4.121097033E9","4.121097001E9",6,"CURITIBA, PR","19%","MASTER PRINT IMPRESSOS S/A - INDUSCOM",MANUFATURA,Prospect,"2021-06-24 11:30:10.592077",SENT
"(empty)","TOTVS Curitiba",77953826000108,"20 a 49","4.133470546E9","4.133470782E9","4.133270952E9","4.136077707E9",6,"CURITIBA, PR","19%","PLAZCOP INDUSTRIA E COMERCIO DE PLASTICOS LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",62527205000187,"50 a 99","4.133161342E9","(empty)","(empty)","(empty)",5,"CURITIBA, PR","19%","TRUTZSCHLER CARD CLOTHING INDUSTRIA E COMERCIO DE GUARNICOES TEXTEIS LTDA.",MANUFATURA,Prospect,"2021-05-20 16:30:15.256072",SENT
"1.746230737E9","TOTVS Curitiba",78442068000118,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","REFRIGERACAO OUROFRIO LTDA",MANUFATURA,Prospect,"2021-06-24 11:30:15.423714",SENT
"1.746230737E9","TOTVS Curitiba",78725587000193,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","FAMAQ COMERCIO DE MAQUINAS E PRODUTOS QUIMICOS LTDA.",MANUFATURA,Prospect,"2021-06-24 16:30:05.535127",SENT
"1.565498301E9","TOTVS Curitiba",72041049000101,"50 a 99","4.130534158E9","4.130355041E9","4.740072376E9","1.540072376E9",5,"CURITIBA, PR","19%","TOPDATA SISTEMAS DE AUTOMACAO LTDA",MANUFATURA,Prospect,"2021-05-21 11:30:28.895255",SENT
"1.746230737E9","TOTVS Curitiba",82616574000153,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","ZM4 INDUSTRIA E COMERCIO DE MADEIRAS LTDA",MANUFATURA,Prospect,"2021-06-24 16:30:15.210431",SENT
"(empty)","TOTVS Curitiba",84888403000109,"20 a 49","4.13348677E9","4.132780591E9","4.131561838E9","4.131530304E9",6,"CURITIBA, PR","19%","ART CABLE MONTAGENS E INSTALACOES LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",75129486000161,"50 a 99","4.13074465E9","4.130744651E9","4.13074466E9","4.130744667E9",5,"CURITIBA, PR","19%","DYPLAST INDUSTRIA E COMERCIO DE PLASTICOS LTDA",MANUFATURA,Prospect,"2021-05-21 11:30:34.497404",SENT
"1.746230737E9","TOTVS Curitiba",07199113000107,"20 a 49","4.134257909E9","4.134239891E9","(empty)","(empty)",6,"PARANAGUA, PR","21%","SUDMAR TRANSPORTE RODOVIARIO DE CARGAS LTDA",LOGISTICA,Prospect,"2021-06-25 11:30:04.828334",SENT
"(empty)","TOTVS Curitiba",07707626000181,"20 a 49","4.13385316E9","4.130843161E9","4.132837897E9","4.130382258E9",6,"PARANAGUA, PR","21%","K LOG TRANSPORTES RODOVIARIOS DE CARGAS LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",09604396000150,"20 a 49","4.134207152E9","4.134207153E9","4.134231453E9","4.134207154E9",6,"PARANAGUA, PR","21%","TERMINAIS DO SUL ARMAZENS GERAIS LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",11497285000134,"20 a 49","4.134522106E9","4.134527102E9","(empty)","(empty)",6,"PARANAGUA, PR","21%","CARGOMAQ TRANSPORTES DE CARGAS LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",76483833000112,"50 a 99","4.232311359E9","(empty)","(empty)","(empty)",5,"CURITIBA, PR","19%","MOINHO CURITIBANO SA",MANUFATURA,Prospect,"2021-05-21 16:30:26.044144",SENT
"1.565498301E9","TOTVS Curitiba",76491463000165,"50 a 99","4.13153247E9","4.130954147E9","4.13275562E9","4.132329279E9",5,"CURITIBA, PR","19%","UDO HEUER S A INDUSTRIA E COMERCIO",MANUFATURA,Prospect,"2021-05-24 11:30:28.984025",SENT
"1.746230737E9","TOTVS Curitiba",13712798000146,"20 a 49","4.137212214E9","(empty)","(empty)","(empty)",6,"PARANAGUA, PR","21%","CARGOCONTROL OPERACOES PORTUARIAS LTDA",LOGISTICA,Prospect,"2021-05-05 16:30:02.165366",SENT
"1.565498301E9","TOTVS Curitiba",76627504000106,"50 a 99","6.733633854E9","4.133109181E9","4.133109159E9","4.133470053E9",5,"CURITIBA, PR","19%","INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL",MANUFATURA,Prospect,"2021-05-24 11:30:34.993178",SENT
"1.565498301E9","TOTVS Curitiba",76812106000151,"50 a 99","(empty)","(empty)","(empty)","(empty)",5,"CURITIBA, PR","19%","MINERACAO VALE DO IPE LTDA",MANUFATURA,Prospect,"2021-05-24 16:30:29.229241",SENT
"1.565498301E9","TOTVS Curitiba",16754226000118,"50 a 99","4.130156721E9","4.136775499E9","4.136775018E9","4.136779567E9",5,"CAMPO MAGRO, PR","20%","HYGIELINE INDUSTRIA E COMERCIO LTDA",MANUFATURA,Prospect,"2021-05-24 16:30:32.129229",SENT
"1.746230737E9","TOTVS Curitiba",81125163000100,"20 a 49","4.1342773E9","4.134277309E9","(empty)","(empty)",6,"PARANAGUA, PR","21%","COMPACTA SERVICO INTERMODAL E ARMAZENS GERAIS LTDA.",LOGISTICA,Prospect,"2021-06-25 16:30:29.689953",SENT
"1.746230737E9","TOTVS Curitiba",84863927000145,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"PARANAGUA, PR","21%","ESTINAVE UNITIZACAO DE CARGAS E ARMAZENS GERAIS LTDA",LOGISTICA,Prospect,"2021-06-28 11:30:04.391543",SENT
"1.746230737E9","TOTVS Curitiba",82514795000110,"20 a 49","4.134585004E9","4.134585007E9","4.134527102E9","(empty)",6,"PARANAGUA, PR","21%","MINERACAO NOVA PRATA LTDA",MANUFATURA,Prospect,"2021-05-06 11:30:05.258531",SENT
"(empty)","TOTVS Curitiba",77128437000130,"20 a 49","4.232291525E9","4.232291702E9","(empty)","(empty)",6,"PALMEIRA, PR","25%","CEREALISTA BORKOSKI LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"1.746230737E9","TOTVS Curitiba",84981794000101,"20 a 49","4.232523566E9","4.232521992E9","4.232523859E9","(empty)",6,"PALMEIRA, PR","25%","TRANSCLIMA TRANSPORTES RODOVIARIOS LTDA",LOGISTICA,Prospect,"2021-06-28 11:30:09.063334",SENT
"1.746230737E9","TOTVS Curitiba",82503194000102,"20 a 49","4.335671332E9","4.335671304E9","4.335672841E9","(empty)",6,"SENGES, PR","25%","COMPENSADOS PARMACENTER LTDA",MANUFATURA,Prospect,"2021-05-06 11:30:08.279262",SENT
"(empty)","TOTVS Curitiba",14437188000144,"20 a 49","4.232322413E9","(empty)","(empty)","(empty)",6,"CASTRO, PR","26%","TULIK & CIA LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",17942271000169,"20 a 49","4.232335955E9","4.232333583E9","4.232321355E9","4.232333786E9",6,"CASTRO, PR","26%","AGRO-BATATAS INDUSTRIA E COMERCIO DE MAQUINAS AGRICOLAS - EIRELI",LOGISTICA,Prospect,"(empty)",WAITING
"1.746230737E9","TOTVS Curitiba",81718389000107,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CASTRO, PR","26%","R C TRANSPORTES RODOVIARIOS DE CARGAS LTDA",LOGISTICA,Prospect,"2021-05-06 16:30:02.496122",SENT
"1.746230737E9","TOTVS Curitiba",80776784000183,"20 a 49","4.133755435E9","(empty)","(empty)","(empty)",6,"CAMPO LARGO, PR","28%","LUIZ M. PAULISTA & CIA LTDA",LOGISTICA,Prospect,"2021-06-28 11:30:13.713374",SENT
"1.746230737E9","TOTVS Curitiba",95398822000189,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CAMPO LARGO, PR","28%","L.G. TRANSPORTES EIRELI",LOGISTICA,Prospect,"2021-05-06 16:30:05.451440",SENT
"1.565498301E9","TOTVS Curitiba",17200476000179,"50 a 99","4.1351424E9","4.135142401E9","4.135142477E9","4.13514248E9",5,"ARAUCARIA, PR","38%","KAPERCLEAN INDUSTRIA E COMERCIO DE ARTEFATOS DE PAPEIS LTDA",MANUFATURA,Prospect,"2021-05-25 11:30:15.032412",SENT
"1.565498301E9","TOTVS Curitiba",77627610000144,"50 a 99","1.156873885E9","4.13133505E9","4.131335092E9","4.131335069E9",5,"ARAUCARIA, PR","38%","MOLTEC MOLAS DE PRECISAO LTDA",MANUFATURA,Prospect,"2021-05-25 11:30:18.068619",SENT
"1.565498301E9","TOTVS Curitiba",05130134000140,"50 a 99","4.140626905E9","4.240526905E9","4.430156905E9","4.440626905E9",5,"PINHAIS, PR","40%","RENZ DO BRASIL SUPRIMENTOS PARA ENCADERNACAO LTDA.",MANUFATURA,Prospect,"2021-05-25 16:30:19.999766",SENT
"1.565498301E9","TOTVS Curitiba",07041696000143,"50 a 99","4.136686883E9","4.130336882E9","4.130336883E9","4.130336884E9",5,"PINHAIS, PR","40%","CPE DO BRASIL COMPONENTES PROFISSIONAIS PARA ELETRONICA INDUSTRIA E COMERCIO LTDA",MANUFATURA,Prospect,"2021-05-25 16:30:22.990123",SENT
"1.565498301E9","TOTVS Curitiba",14123527000118,"50 a 99","(empty)","(empty)","(empty)","(empty)",5,"PINHAIS, PR","40%","MINERACAO GLIR & MALKO LTDA",MANUFATURA,Prospect,"2021-05-25 16:30:25.881832",SENT
"1.746230737E9","TOTVS Curitiba",80605298000100,"20 a 49","4.136432182E9","4.13643208E9","4.136432545E9","4.136432543E9",6,"ARAUCARIA, PR","38%","NITROBRAS INDUSTRIA E COMERCIO DE FERTILIZANTES LTDA",MANUFATURA,Prospect,"2021-05-07 16:30:05.575435",SENT
"1.746230737E9","TOTVS Curitiba",82601345000165,"20 a 49","4.136143001E9","4.136143009E9","4.136143008E9","4.136143E9",6,"ARAUCARIA, PR","38%","SOLO VIVO INDUSTRIA E COMERCIO DE FERTILIZANTES LTDA - EM RECUPERACAO JUDICIAL",MANUFATURA,Prospect,"2021-06-29 11:30:25.675418",SENT
"1.746230737E9","TOTVS Curitiba",06276611000143,"20 a 49","1.122074566E9","1.122074567E9","1.122074767E9","1.122074565E9",6,"PINHAIS, PR","40%","DRACOLN LOGISTICA E TRANSPORTES EIRELI",LOGISTICA,Prospect,"2021-05-07 16:30:08.485235",SENT
"(empty)","TOTVS Curitiba",07950059000190,"20 a 49","4.236657315E9","4.141367598E9","4.130924433E9","(empty)",6,"PINHAIS, PR","40%","XLOG EXPRESS TRANSPORTES E DISTRIBUICAO LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"1.746230737E9","TOTVS Curitiba",10629227000154,"20 a 49","4.130331045E9","4.130332482E9","4.130334885E9","4.131577007E9",6,"PINHAIS, PR","40%","ILIANDRO MORAES TRANSPORTES",LOGISTICA,Prospect,"2021-05-10 11:30:02.628626",SENT
"1.565498301E9","TOTVS Curitiba",05164950000175,"20 a 49","4.2344623E9","(empty)","(empty)","(empty)",6,"PRUDENTOPOLIS, PR","0%","MACHULEK AGROINDUSTRIAL LTDA",MANUFATURA,Prospect,"2021-05-26 16:30:11.490903",SENT
"(empty)","TOTVS Curitiba",77994440000136,"20 a 49","4.136674477E9","4.136672807E9","4.136673846E9","4.132627987E9",6,"PINHAIS, PR","40%","INDUSTRIA E COMERCIO DE PLASTICOS PLASTIK LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"1.746230737E9","TOTVS Curitiba",78160934000188,"20 a 49","4.136674488E9","4.136672979E9","4.136680926E9","4.136670191E9",6,"PINHAIS, PR","40%","RIOPLAST INDUSTRIA DE PLASTICOS LTDA",MANUFATURA,Prospect,"2021-06-29 11:30:30.288708",SENT
"1.565498301E9","TOTVS Curitiba",06329842000178,"20 a 49","4.136281149E9","4.13628135E9","(empty)","(empty)",6,"CAMPO DO TENENTE, PR","0%","SANT ANNA INDUSTRIA E COMERCIO DE EMBALAGENS EIRELI",MANUFATURA,Prospect,"2021-05-26 16:30:17.214919",SENT
"1.746230737E9","TOTVS Curitiba",81703126000124,"20 a 49","4.13059195E9","4.135121912E9","4.138881998E9","4.138881955E9",6,"PINHAIS, PR","40%","QUIMILAUS INDUSTRIA E COMERCIO DE PROD.QUIMICOS LTDA",MANUFATURA,Prospect,"2021-05-10 11:30:09.210276",SENT
"(empty)","TOTVS Curitiba",82211228000195,"20 a 49","4.136684425E9","4.136538587E9","4.136689368E9","4.13668908E9",6,"PINHAIS, PR","40%","KOMBA - INDUSTRIA E COMERCIO DE PLASTICOS LTDA.",MANUFATURA,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",07562147000114,"20 a 49","4.736450325E9","4.736451882E9","4.736421497E9","(empty)",6,"RIO NEGRO, PR","0%","INCOBEMAX AGROINDUSTRIA E COMERCIO DE MADEIRAS LTDA",MANUFATURA,Prospect,"2021-05-03 00:00:00",SENT
"1.565498301E9","TOTVS Curitiba",07705880000140,"20 a 49","4.136262724E9","(empty)","(empty)","(empty)",6,"MANDIRITUBA, PR","0%","MADEIREIRA COSTA E PALU LTDA",MANUFATURA,Prospect,"2021-05-03 00:00:00",SENT
"1.565498301E9","TOTVS Curitiba",07855112000173,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"GENERAL CARNEIRO, PR","0%","GALPLAST PLASTICOS EIRELI",MANUFATURA,Prospect,"2021-05-03 00:00:00",SENT
"1.746230737E9","TOTVS Curitiba",28462087000138,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"SAO JOSE DOS PINHAIS, PR","47%","5001 CARGO E LOCACOES LTDA",LOGISTICA,Prospect,"2021-05-11 11:30:05.100396",SENT
"1.746230737E9","TOTVS Curitiba",76616119000155,"20 a 49","4.135959098E9","4.135959096E9","4.135959094E9","4.135959093E9",6,"SAO JOSE DOS PINHAIS, PR","47%","J B TRANSPORTES LTDA",LOGISTICA,Prospect,"2021-06-29 16:30:14.100812",SENT
"1.565498301E9","TOTVS Curitiba",08038102000108,"20 a 49","4.232311057E9","4.232311054E9","4.232262318E9","(empty)",6,"CARAMBEI, PR","0%","PEDREIRA GENARO - EIRELI",MANUFATURA,Prospect,"2021-05-03 00:00:00",SENT
"1.565498301E9","TOTVS Curitiba",08573173000100,"20 a 49","4.235532417E9","(empty)","(empty)","(empty)",6,"BITURUNA, PR","0%","ARCINDO COLODA COMERCIO DE MADEIRAS EIRELI",MANUFATURA,Prospect,"2021-05-04 00:00:00",SENT
"(empty)","TOTVS Curitiba",82212952000133,"20 a 49","4.130231013E9","4.132626347E9","4.130812209E9","4.141334713E9",6,"SAO JOSE DOS PINHAIS, PR","47%","SERVBIER COMERCIO E DISTRIBUICAO DE BEBIDAS EIRELI",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",80311731000197,"20 a 49","4.133822449E9","(empty)","(empty)","(empty)",6,"SAO JOSE DOS PINHAIS, PR","47%","PRE FABRICADOS JUNCAO LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",10173618000107,"20 a 49","4.136421399E9","4.736451434E9","(empty)","(empty)",6,"RIO NEGRO, PR","0%","PRIME INDUSTRIA E COMERCIO DE COUROS E CALCADOS EIRELI",MANUFATURA,Prospect,"2021-05-04 00:00:00",SENT
"(empty)","TOTVS Curitiba",81692758000130,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"SAO JOSE DOS PINHAIS, PR","47%","M.LIGNEA INDUSTRIA E COMERCIO DE MOVEIS LTDA",MANUFATURA,Prospect,"(empty)",WAITING
